class,year,month,day
0.386205222397,2016,1,18
0.38453745227,2016,1,19
0.402508821905,2016,1,20
0.415302976917,2016,1,21
0.394484037468,2016,1,22
0.38908283605000005,2016,1,23
0.395583534408,2016,1,24
0.395971571153,2016,1,25
0.396440152343,2016,1,26
0.0,2016,1,27
0.0,2016,1,28
0.0,2016,1,29
0.0,2016,1,30
0.0,2016,1,31
0.0,2016,2,1
0.0,2016,2,2
0.0,2016,2,3
0.0,2016,2,4
0.0,2016,2,5
0.0,2016,2,6
0.0,2016,2,7
0.0,2016,2,8
0.0,2016,2,9
0.0,2016,2,10
0.0,2016,2,11
0.0,2016,2,12
0.0,2016,2,13
0.0,2016,2,14
0.0,2016,2,15
0.0,2016,2,16
0.0,2016,2,17
0.0,2016,2,18
0.0,2016,2,19
0.0,2016,2,20
0.0,2016,2,21
0.0,2016,2,22
0.0,2016,2,23
0.0,2016,2,24
0.0,2016,2,25
0.0,2016,2,26
0.0,2016,2,27
0.0,2016,2,28
0.0,2016,2,29
0.0,2016,3,1
0.0,2016,3,2
0.0,2016,3,3
0.0,2016,3,4
0.395989398923,2016,3,5
0.39974262023199997,2016,3,6
0.406633045089,2016,3,7
0.410984274251,2016,3,8
0.409412548539,2016,3,9
0.41456858942700003,2016,3,10
0.41978380870500004,2016,3,11
0.412239602017,2016,3,12
0.409023910015,2016,3,13
0.412325896833,2016,3,14
0.415053209915,2016,3,15
0.41583354211699997,2016,3,16
0.42043552651,2016,3,17
0.41332476798,2016,3,18
0.409815754071,2016,3,19
0.41242472162399996,2016,3,20
0.411176961639,2016,3,21
0.41558215759,2016,3,22
0.415180761404,2016,3,23
0.416432379594,2016,3,24
0.416532473542,2016,3,25
0.417115036433,2016,3,26
0.423783998783,2016,3,27
0.424152431004,2016,3,28
0.418196918217,2016,3,29
0.412534648721,2016,3,30
0.416021498625,2016,3,31
0.417476134622,2016,4,1
0.421062755588,2016,4,2
0.42002527479,2016,4,3
0.419834134915,2016,4,4
0.42302821802400004,2016,4,5
0.423093362702,2016,4,6
0.422655168812,2016,4,7
0.42336053876699997,2016,4,8
0.417628153155,2016,4,9
0.420321799612,2016,4,10
0.421780798965,2016,4,11
0.42616760542800003,2016,4,12
0.42454227003300005,2016,4,13
0.42391388522800005,2016,4,14
0.428486068225,2016,4,15
0.430650292087,2016,4,16
0.42761071162500003,2016,4,17
0.428220836095,2016,4,18
0.430919397074,2016,4,19
0.439295710574,2016,4,20
0.44467974251,2016,4,21
0.446937137252,2016,4,22
0.447604591626,2016,4,23
0.453904248412,2016,4,24
0.462249714137,2016,4,25
0.46703112929,2016,4,26
0.455132961902,2016,4,27
0.445844192757,2016,4,28
0.451197266506,2016,4,29
0.453118465701,2016,4,30
0.451355001067,2016,5,1
0.444806809902,2016,5,2
0.44782500909,2016,5,3
0.448085838708,2016,5,4
0.448354194591,2016,5,5
0.452666914357,2016,5,6
0.459966254764,2016,5,7
0.458785556746,2016,5,8
0.462320454297,2016,5,9
0.456171743866,2016,5,10
0.453068514037,2016,5,11
0.452044499353,2016,5,12
0.455417114765,2016,5,13
0.455706947928,2016,5,14
0.456692992256,2016,5,15
0.455765479169,2016,5,16
0.453013367244,2016,5,17
0.45417759867699997,2016,5,18
0.441674245066,2016,5,19
0.437030206485,2016,5,20
0.438366230266,2016,5,21
0.439973452299,2016,5,22
0.43913338108300004,2016,5,23
0.443642122527,2016,5,24
0.446712728941,2016,5,25
0.449827815331,2016,5,26
0.466982620434,2016,5,27
0.499226045783,2016,5,28
0.524965484985,2016,5,29
0.5310509740810001,2016,5,30
0.5328639498759999,2016,5,31
0.531805207594,2016,6,1
0.534072592091,2016,6,2
0.56260371976,2016,6,3
0.575020625663,2016,6,4
0.577443778976,2016,6,5
0.582268785814,2016,6,6
0.577310894452,2016,6,7
0.5785760197600001,2016,6,8
0.576588171994,2016,6,9
0.578873624895,2016,6,10
0.58994470015,2016,6,11
0.641386849638,2016,6,12
0.6913935897769999,2016,6,13
0.6805585787170001,2016,6,14
0.686663821399,2016,6,15
0.744235153621,2016,6,16
0.7451632043399999,2016,6,17
0.76157385561,2016,6,18
0.7604063962290001,2016,6,19
0.74788635521,2016,6,20
0.676990218208,2016,6,21
0.639728907395,2016,6,22
0.5929166523799999,2016,6,23
0.666198787391,2016,6,24
0.6788073648040001,2016,6,25
0.643245786393,2016,6,26
0.645413974251,2016,6,27
0.651658578701,2016,6,28
0.633339451416,2016,6,29
0.664143362215,2016,6,30
0.6781965083579999,2016,7,1
0.690260609898,2016,7,2
0.675397587832,2016,7,3
0.670573062813,2016,7,4
0.671460896994,2016,7,5
0.674516716589,2016,7,6
0.632354564548,2016,7,7
0.6519960873899999,2016,7,8
0.649151703701,2016,7,9
0.6478767189610001,2016,7,10
0.650643367339,2016,7,11
0.6632981724679999,2016,7,12
0.662278995658,2016,7,13
0.660544954764,2016,7,14
0.6650179448489999,2016,7,15
0.6651614754690001,2016,7,16
0.6759628254169999,2016,7,17
0.67750821496,2016,7,18
0.6714320364830001,2016,7,19
0.668861231188,2016,7,20
0.6656848593219999,2016,7,21
0.658270136104,2016,7,22
0.653992564593,2016,7,23
0.6607583076019999,2016,7,24
0.65683255226,2016,7,25
0.6527155212210001,2016,7,26
0.6552898564890001,2016,7,27
0.6567233948760001,2016,7,28
0.655598182885,2016,7,29
0.655176338173,2016,7,30
0.633719827647,2016,7,31
0.616552924058,2016,8,1
0.5579413708119999,2016,8,2
0.543508698608,2016,8,3
0.5783509147989999,2016,8,4
0.574324269923,2016,8,5
0.581750073941,2016,8,6
0.592524278414,2016,8,7
0.590468872868,2016,8,8
0.5877809494209999,2016,8,9
0.592217628563,2016,8,10
0.593045391203,2016,8,11
0.587042934934,2016,8,12
0.5868773915909999,2016,8,13
0.572092729014,2016,8,14
0.568680978447,2016,8,15
0.578719590916,2016,8,16
0.574285471101,2016,8,17
0.574439150816,2016,8,18
0.5748073807199999,2016,8,19
0.578590365719,2016,8,20
0.581602287575,2016,8,21
0.586489137934,2016,8,22
0.583864893316,2016,8,23
0.581867848367,2016,8,24
0.574994295887,2016,8,25
0.57770264873,2016,8,26
0.571873416128,2016,8,27
0.574494549599,2016,8,28
0.577065790491,2016,8,29
0.577609968201,2016,8,30
0.573598856906,2016,8,31
0.572221278891,2016,9,1
0.57298059324,2016,9,2
0.590234731501,2016,9,3
0.6081666880929999,2016,9,4
0.6065692366340001,2016,9,5
0.609004137779,2016,9,6
0.613538530271,2016,9,7
0.625806472019,2016,9,8
0.6248479888790001,2016,9,9
0.625853263698,2016,9,10
0.613474042487,2016,9,11
0.609985454126,2016,9,12
0.61165436812,2016,9,13
0.6134393259859999,2016,9,14
0.612553728104,2016,9,15
0.609981441673,2016,9,16
0.607651942415,2016,9,17
0.611484226771,2016,9,18
0.609856017148,2016,9,19
0.608975836847,2016,9,20
0.597526751817,2016,9,21
0.597615819277,2016,9,22
0.600520217441,2016,9,23
0.604852620465,2016,9,24
0.6006165544630001,2016,9,25
0.605053001623,2016,9,26
0.606135104524,2016,9,27
0.6053910171620001,2016,9,28
0.607206857365,2016,9,29
0.60748765161,2016,9,30
0.6147982041169999,2016,10,1
0.6104095235989999,2016,10,2
0.612040679111,2016,10,3
0.61076006895,2016,10,4
0.613789745917,2016,10,5
0.6136652374179999,2016,10,6
0.617298212944,2016,10,7
0.620459221135,2016,10,8
0.6178052208489999,2016,10,9
0.6172757779229999,2016,10,10
0.633759197412,2016,10,11
0.6385429127260001,2016,10,12
0.635450053575,2016,10,13
0.639323537415,2016,10,14
0.6433345544,2016,10,15
0.64194656195,2016,10,16
0.640365879652,2016,10,17
0.637501911538,2016,10,18
0.6327412167850001,2016,10,19
0.630086922406,2016,10,20
0.633584652953,2016,10,21
0.651188672131,2016,10,22
0.659874885592,2016,10,23
0.6527776440449999,2016,10,24
0.658411123269,2016,10,25
0.668780264127,2016,10,26
0.682206791662,2016,10,27
0.6877404798210001,2016,10,28
0.710000874844,2016,10,29
0.7017091959299999,2016,10,30
0.7000019631400001,2016,10,31
0.728663416699,2016,11,1
0.731181396879,2016,11,2
0.712150753375,2016,11,3
0.700994443438,2016,11,4
0.7060062346639999,2016,11,5
0.7131980160020001,2016,11,6
0.7068933284710001,2016,11,7
0.711159283491,2016,11,8
0.7295007875349999,2016,11,9
0.714812280131,2016,11,10
0.71574274761,2016,11,11
0.707491024012,2016,11,12
0.694246848089,2016,11,13
0.7021750048500001,2016,11,14
0.712496983157,2016,11,15
0.731834108648,2016,11,16
0.745876750802,2016,11,17
0.747096621974,2016,11,18
0.749175975271,2016,11,19
0.7362308211849999,2016,11,20
0.735894246862,2016,11,21
0.7439120097840001,2016,11,22
0.740992326521,2016,11,23
0.736906371553,2016,11,24
0.737841546858,2016,11,25
0.7338941226760001,2016,11,26
0.7327493660559999,2016,11,27
0.733114163205,2016,11,28
0.733068827267,2016,11,29
0.739246298729,2016,11,30
0.749279954231,2016,12,1
0.768767377566,2016,12,2
0.767302473933,2016,12,3
0.766485245552,2016,12,4
0.7550576303640001,2016,12,5
0.757352774357,2016,12,6
0.7639859995330001,2016,12,7
0.7702916456069999,2016,12,8
0.772168490406,2016,12,9
0.775039792492,2016,12,10
0.767392986305,2016,12,11
0.777870573833,2016,12,12
0.780744416918,2016,12,13
0.779440048975,2016,12,14
0.7792243167740001,2016,12,15
0.7818747405059999,2016,12,16
0.7912709696460001,2016,12,17
0.790817805535,2016,12,18
0.792012802396,2016,12,19
0.7956521459120001,2016,12,20
0.8193587600969999,2016,12,21
0.857555376294,2016,12,22
0.897900629049,2016,12,23
0.902109940982,2016,12,24
0.875024013294,2016,12,25
0.900742085104,2016,12,26
0.926763778583,2016,12,27
0.962070843049,2016,12,28
0.970380327985,2016,12,29
0.952476626756,2016,12,30
0.957999676636,2016,12,31
0.9913899639889999,2017,1,1
1.01642193432,2017,1,2
1.02283703665,2017,1,3
1.09460420162,2017,1,4
1.0115415223,2017,1,5
0.9337243111379999,2017,1,6
0.863885784424,2017,1,7
0.9168154073010001,2017,1,8
0.896166737925,2017,1,9
0.9090768509539999,2017,1,10
0.821890481796,2017,1,11
0.794292770553,2017,1,12
0.8107220122459999,2017,1,13
0.8324960555049999,2017,1,14
0.820771622204,2017,1,15
0.8330366813819999,2017,1,16
0.887190631801,2017,1,17
0.887090287233,2017,1,18
0.898767969282,2017,1,19
0.898185894491,2017,1,20
0.917685061633,2017,1,21
0.920557376512,2017,1,22
0.922512188981,2017,1,23
0.903352541883,2017,1,24
0.89450089037,2017,1,25
0.909733720682,2017,1,26
0.918441880758,2017,1,27
0.9207236547369999,2017,1,28
0.918281589054,2017,1,29
0.920682324225,2017,1,30
0.9508267933869999,2017,1,31
0.976599042545,2017,2,1
0.998124412851,2017,2,2
1.01313757978,2017,2,3
1.02374651509,2017,2,4
1.01878224564,2017,2,5
1.02468163793,2017,2,6
1.04429220971,2017,2,7
1.0502900238,2017,2,8
0.9928239977810001,2017,2,9
0.978065292299,2017,2,10
1.00840755571,2017,2,11
1.00541248304,2017,2,12
0.996452127363,2017,2,13
1.0109468240800001,2017,2,14
1.01409885316,2017,2,15
1.03353717523,2017,2,16
1.04977559645,2017,2,17
1.06247903282,2017,2,18
1.0535543007900001,2017,2,19
1.06615799772,2017,2,20
1.10385006712,2017,2,21
1.12388612948,2017,2,22
1.15732895161,2017,2,23
1.1702701451400002,2017,2,24
1.1566242066699999,2017,2,25
1.16147435044,2017,2,26
1.1845959142900002,2017,2,27
1.19114286868,2017,2,28
1.21284063769,2017,3,1
1.24549588249,2017,3,2
1.26541580627,2017,3,3
1.26003205487,2017,3,4
1.2579229647499999,2017,3,5
1.27304585691,2017,3,6
1.23071330687,2017,3,7
1.18399286495,2017,3,8
1.16950698934,2017,3,9
1.14317140982,2017,3,10
1.1565536969899999,2017,3,11
1.18832167172,2017,3,12
1.2189132631,2017,3,13
1.23891414837,2017,3,14
1.25152432967,2017,3,15
1.1897956089700001,2017,3,16
1.0936341488099999,2017,3,17
0.991661241059,2017,3,18
0.998392836785,2017,3,19
1.01531017896,2017,3,20
1.07790600288,2017,3,21
1.0416042353600001,2017,3,22
1.03351483942,2017,3,23
0.973844541351,2017,3,24
0.92235225148,2017,3,25
0.9614448724,2017,3,26
1.00303082641,2017,3,27
1.0422115217099999,2017,3,28
1.0336734591899999,2017,3,29
1.0358488153599998,2017,3,30
1.06355845997,2017,3,31
1.0870469167799999,2017,4,1
1.10091846836,2017,4,2
1.1363949086299998,2017,4,3
1.1450700551,2017,4,4
1.13051781178,2017,4,5
1.17250276472,2017,4,6
1.19297529125,2017,4,7
1.1878941483799998,2017,4,8
1.1997253242700001,2017,4,9
1.21040671038,2017,4,10
1.2183780050600002,2017,4,11
1.2206249537199998,2017,4,12
1.1857474261699998,2017,4,13
1.18705224153,2017,4,14
1.1871757024399998,2017,4,15
1.18290311859,2017,4,16
1.19173344116,2017,4,17
1.2082518520999999,2017,4,18
1.20479647153,2017,4,19
1.22868166234,2017,4,20
1.2454880335099998,2017,4,21
1.23658258726,2017,4,22
1.23850901244,2017,4,23
1.24638093538,2017,4,24
1.2667941972,2017,4,25
1.2949511814899999,2017,4,26
1.32011400192,2017,4,27
1.32306472839,2017,4,28
1.3271605901999999,2017,4,29
1.32851956566,2017,4,30
1.38307535515,2017,5,1
1.43148801771,2017,5,2
1.4784690670299998,2017,5,3
1.5405974178,2017,5,4
1.54910013691,2017,5,5
1.54612468168,2017,5,6
1.5086895463799999,2017,5,7
1.58896655715,2017,5,8
1.70921300156,2017,5,9
1.7479733734199998,2017,5,10
1.82842837549,2017,5,11
1.74152721992,2017,5,12
1.69426061917,2017,5,13
1.78632252559,2017,5,14
1.73663403837,2017,5,15
1.7451612279000002,2017,5,16
1.8245612979,2017,5,17
1.88035788134,2017,5,18
1.92578422,2017,5,19
1.99135318993,2017,5,20
2.03226753775,2017,5,21
2.10079358239,2017,5,22
2.16054123887,2017,5,23
2.34154660024,2017,5,24
2.49217420571,2017,5,25
2.3214578765900002,2017,5,26
2.0122388882,2017,5,27
2.1396535493699997,2017,5,28
2.2053440707300003,2017,5,29
2.2392540645,2017,5,30
2.23826300078,2017,5,31
2.38188813275,2017,6,1
2.4216303686900003,2017,6,2
2.52335264633,2017,6,3
2.51973892351,2017,6,4
2.60388905124,2017,6,5
2.8184417101499997,2017,6,6
2.7910871240699997,2017,6,7
2.7478024039199997,2017,6,8
2.8276843771899998,2017,6,9
2.8439557187,2017,6,10
2.85368436088,2017,6,11
2.70420678645,2017,6,12
2.70151661832,2017,6,13
2.62088133152,2017,6,14
2.32756550914,2017,6,15
2.4448225988099996,2017,6,16
2.55711813442,2017,6,17
2.57141956707,2017,6,18
2.5542207969699997,2017,6,19
2.66141122953,2017,6,20
2.68226118819,2017,6,21
2.6658919060799997,2017,6,22
2.6979351249400003,2017,6,23
2.59535620068,2017,6,24
2.5162538222,2017,6,25
2.40407638473,2017,6,26
2.38740071123,2017,6,27
2.53020798103,2017,6,28
2.54844920589,2017,6,29
2.50423063915,2017,6,30
2.43216620613,2017,7,1
2.44111456464,2017,7,2
2.52432839925,2017,7,3
2.60014954701,2017,7,4
2.57740744521,2017,7,5
2.59692324018,2017,7,6
2.53623649277,2017,7,7
2.50853330859,2017,7,8
2.53416006972,2017,7,9
2.4210639841000003,2017,7,10
2.32956724365,2017,7,11
2.3404689591400003,2017,7,12
2.3646614806399997,2017,7,13
2.24548310902,2017,7,14
2.06163328719,2017,7,15
1.91307045623,2017,7,16
2.0643116742900003,2017,7,17
2.28028165647,2017,7,18
2.30705908451,2017,7,19
2.61336726079,2017,7,20
2.73167377496,2017,7,21
2.78855839432,2017,7,22
2.77455705181,2017,7,23
2.76082892798,2017,7,24
2.58236379386,2017,7,25
2.4960170339800003,2017,7,26
2.58407900611,2017,7,27
2.76373513856,2017,7,28
2.73527861554,2017,7,29
2.71407983046,2017,7,30
2.81064496521,2017,7,31
2.78157257188,2017,8,1
2.70919024103,2017,8,2
2.74906365322,2017,8,3
2.8410721916000004,2017,8,4
3.16762294109,2017,8,5
3.24503134217,2017,8,6
3.32897385558,2017,8,7
3.42898906025,2017,8,8
3.35434731472,2017,8,9
3.42390467897,2017,8,10
3.5511349047499996,2017,8,11
3.8197614300800002,2017,8,12
4.0398336617999995,2017,8,13
4.21325751893,2017,8,14
4.14914699585,2017,8,15
4.187399661770001,2017,8,16
4.34650803118,2017,8,17
4.19569757894,2017,8,18
4.121371679369999,2017,8,19
4.1142580589,2017,8,20
4.04450862017,2017,8,21
3.91959523464,2017,8,22
4.17856526117,2017,8,23
4.23488732174,2017,8,24
4.38673035307,2017,8,25
4.3296254608,2017,8,26
4.35269686231,2017,8,27
4.29663153503,2017,8,28
4.5206571032600005,2017,8,29
4.57608702397,2017,8,30
4.6797197052,2017,8,31
4.8146126319,2017,9,1
4.70921626284,2017,9,2
4.611887808790001,2017,9,3
4.38482431826,2017,9,4
4.34180489097,2017,9,5
4.61415160521,2017,9,6
4.6396658117300005,2017,9,7
4.431414226189999,2017,9,8
4.33895694084,2017,9,9
4.24349486093,2017,9,10
4.2468019220699995,2017,9,11
4.24848183625,2017,9,12
3.92162034464,2017,9,13
3.5222916099,2017,9,14
3.40344533776,2017,9,15
3.77114357968,2017,9,16
3.6789972600299996,2017,9,17
3.9845761718899997,2017,9,18
3.9676036018,2017,9,19
3.9416977540900002,2017,9,20
3.7412468309599998,2017,9,21
3.62434977741,2017,9,22
3.74529811205,2017,9,23
3.70438212411,2017,9,24
3.85603000002,2017,9,25
3.91725882266,2017,9,26
4.07445610506,2017,9,27
4.19560276489,2017,9,28
4.13264186709,2017,9,29
4.290117513719999,2017,9,30
4.31430529539,2017,10,1
4.40972165846,2017,10,2
4.31175708706,2017,10,3
4.25084298229,2017,10,4
4.27296926154,2017,10,5
4.37380097435,2017,10,6
4.3632297298100005,2017,10,7
4.5091982561699995,2017,10,8
4.69968160799,2017,10,9
4.818286993609999,2017,10,10
4.8022444099,2017,10,11
5.16142414693,2017,10,12
5.615511554769999,2017,10,13
5.69283113515,2017,10,14
5.61077765763,2017,10,15
5.67417262985,2017,10,16
5.62491971389,2017,10,17
5.39445177479,2017,10,18
5.64648953065,2017,10,19
5.88259501961,2017,10,20
6.071996250070001,2017,10,21
5.9091405485,2017,10,22
5.85693578092,2017,10,23
5.67133268554,2017,10,24
5.56982058951,2017,10,25
5.863651519279999,2017,10,26
5.82491186537,2017,10,27
5.751871921629999,2017,10,28
5.98250245698,2017,10,29
6.117285003,2017,10,30
6.29934695841,2017,10,31
6.5460481951,2017,11,1
6.96694363478,2017,11,2
7.24602089563,2017,11,3
7.24186609991,2017,11,4
7.4508971297799995,2017,11,5
7.213892963919999,2017,11,6
7.1157976004800005,2017,11,7
7.4127667090300005,2017,11,8
7.26163198977,2017,11,9
6.82344390925,2017,11,10
6.46115052756,2017,11,11
5.95331597494,2017,11,12
6.39829136548,2017,11,13
6.6508817236599995,2017,11,14
7.081226281049999,2017,11,15
7.43432702248,2017,11,16
7.7945340855900005,2017,11,17
7.65966442366,2017,11,18
7.848255060800001,2017,11,19
8.11641693314,2017,11,20
8.117000751980001,2017,11,21
8.203215966510001,2017,11,22
8.15689720117,2017,11,23
8.05914634414,2017,11,24
8.44754291225,2017,11,25
9.0230423804,2017,11,26
9.49420600548,2017,11,27
9.72722396967,2017,11,28
10.2752736679,2017,11,29
9.89419161763,2017,11,30
10.2963809656,2017,12,1
10.926747342599999,2017,12,2
11.2747033563,2017,12,3
11.387470641399998,2017,12,4
11.691906470600001,2017,12,5
12.698571845611001,2017,12,6
14.895165333724,2017,12,7
15.482664986276001,2017,12,8
14.689946026255,2017,12,9
14.479575112486,2017,12,10
16.492422086871,2017,12,11
16.822261754727,2017,12,12
16.548671919971,2017,12,13
16.285497696294,2017,12,14
17.348352057209,2017,12,15
18.405941445343,2017,12,16
19.135469160121,2017,12,17
18.683675326704,2017,12,18
18.093126238172,2017,12,19
16.515544624088,2017,12,20
15.707989037969998,2017,12,21
13.308873217829,2017,12,22
14.739025743203,2017,12,23
13.505081830958002,2017,12,24
13.876408500359,2017,12,25
15.430788382925,2017,12,26
15.63138022702,2017,12,27
14.390881108562,2017,12,28
14.653689691301,2017,12,29
13.213839870889,2017,12,30
13.423984766886,2017,12,31
13.678634339508001,2018,1,1
14.143297055786999,2018,1,2
15.097476167344999,2018,1,3
14.942577183749,2018,1,4
16.002054237653,2018,1,5
16.683672892607998,2018,1,6
16.426220300514,2018,1,7
15.056556740788,2018,1,8
14.889393496376,2018,1,9
14.176064410769001,2018,1,10
13.605729112579,2018,1,11
13.503,2018,1,12
14.443863556618,2018,1,13
13.742376127871001,2018,1,14
13.889047827295,2018,1,15
11.784994745199999,2018,1,16
10.544171306680001,2018,1,17
11.608408509681,2018,1,18
11.567699114911,2018,1,19
12.518683243022,2018,1,20
11.848304578692,2018,1,21
10.927275718397999,2018,1,22
10.796373824516,2018,1,23
11.04439499542,2018,1,24
11.288530418452,2018,1,25
10.914887491754,2018,1,26
11.278723193503,2018,1,27
11.619862774114,2018,1,28
11.260031163903001,2018,1,29
10.360196880348,2018,1,30
9.927952232337,2018,1,31
9.2373233483784,2018,2,1
8.4585041219337,2018,2,2
8.9003090503842,2018,2,3
8.4247086517804,2018,2,4
7.3130908324681005,2018,2,5
6.7775695091296,2018,2,6
7.9042602451409,2018,2,7
8.2016351432045,2018,2,8
8.2779860407373,2018,2,9
8.624505276815901,2018,2,10
8.1685212493465,2018,2,11
8.652141065307,2018,2,12
8.616905160582,2018,2,13
9.1172996759743,2018,2,14
9.8581770680281,2018,2,15
10.035890399469,2018,2,16
10.70220038219,2018,2,17
10.753564259172,2018,2,18
10.93339078949,2018,2,19
